well_id,structure_id,slab_num,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
7461,4395,16,CX,DTA,"anterior group of nuclei, left",1046125,101,75,99,-9.944550194,-26.86909131,16.438142169791302,10021,12920,THAL,anterior group of nuclei,-8.5,-9,21,0,
8309,4782,71,CB,Dt,"dentate nucleus, left",1068359,104,118,131,-10.9502179,-57.93327504,-33.04707674,10021,,,,-11.5,-41,-22,0,
8425,4727,71,CB,PV-VIIIB,"VIIIB, left, paravermis",1110760,104,141,121,-9.567461609,-50.90835618,-58.49299105,10021,,,,-11.5,-31,-45,0,
8363,4738,74,CB,He-VI,"VI, left, lateral hemisphere",1110880,124,111,128,-34.88089269,-56.62440645,-24.39529699,10021,,,,-31.5,-38,-15,0,
8395,4739,75,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110907,134,113,146,-43.17067032,-75.19790164,-26.18918526,10021,,,,-41.5,-56,-17,0,
8749,9543,93,BS,Cu,"cuneate nucleus, left",1112082,99,143,115,-4.356037992,-43.89662231,-61.49127939,10021,,,,-6.5,-25,-47,0,
8757,9544,93,BS,Cu,"cuneate nucleus, right",1112085,93,143,115,2.261421613,-43.36555333,-61.27499866,10021,,,,-0.5,-25,-47,0,
8773,9547,93,BS,10,"dorsal motor nucleus of the vagus, right",1112152,95,144,114,0.008941952,-42.51535613,-62.60130127,10021,,,,-2.5,-24,-48,0,
8805,9565,93,BS,IO,"inferior olivary complex, right",1111694,91,144,110,3.807307547,-37.45621551,-63.49834652,10021,,,,1.5,-20,-48,0,
8813,9589,93,BS,CMRt,"central medullary reticular group, left",1112670,100,143,112,-5.919531268,-40.96191574,-61.77697436,10021,,,,-7.5,-22,-47,0,
8821,9593,93,BS,CMRt,"central medullary reticular group, right",1112669,91,144,112,4.108949606,-40.03325438,-62.43222867,10021,,,,1.5,-22,-48,0,
8829,9614,93,BS,LMRt,"lateral medullary reticular group, left",1111744,100,144,109,-6.172275721,-37.84169897,-63.59959638,10021,,,,-7.5,-19,-48,0,
8750,9677,93,BS,Sp5,"spinal trigeminal nucleus, left",1111551,102,143,114,-7.855587298,-43.37382701,-61.08395998,10021,,,,-9.5,-24,-47,0,
8758,9684,93,BS,Sp5,"spinal trigeminal nucleus, right",1111547,90,143,116,5.843784749014749,-44.14609411,-60.97706275,10021,,,,2.5,-26,-47,0,
8837,9520,93,BS,Arc,"arcuate nucleus of medulla, left",1111836,101,141,106,-7.796535873,-34.5935243,-61.57280687,10021,,,,-8.5,-16,-45,0,
8766,9543,93,BS,Cu,"cuneate nucleus, left",1113846,99,139,116,-4.994008042,-44.45475025,-57.19276308,10021,,,,-6.5,-26,-43,0,
8774,9544,93,BS,Cu,"cuneate nucleus, right",1113845,91,139,115,4.501901495,-42.84633592,-57.07722348,10021,,,,1.5,-25,-43,0,
8845,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",1111878,96,140,114,-1.669813039,-42.23483691,-58.49431962,10021,,,,-3.5,-24,-44,0,
8853,9547,93,BS,10,"dorsal motor nucleus of the vagus, right",1111879,94,140,114,0.6175618053526579,-42.05114952,-58.39063483,10021,,,,-1.5,-24,-44,0,
8790,9556,93,BS,Gr,"gracile nucleus, right",1113848,94,139,117,0.811296088,-45.21687619,-57.20916386,10021,,,,-1.5,-27,-43,0,
8861,9558,93,BS,12,"hypoglossal nucleus, left",1111803,96,140,113,-1.748816595,-41.21489231,-58.54692831,10021,,,,-3.5,-23,-44,0,
8798,9561,93,BS,IO,"inferior olivary complex, left",1112750,99,140,109,-5.462811622,-37.57630221,-59.04542112,10021,,,,-6.5,-19,-44,0,
8806,9565,93,BS,IO,"inferior olivary complex, right",1112749,92,140,109,2.5700522815463502,-36.94532629,-58.79747376,10021,,,,0.5,-19,-44,0,
8814,9589,93,BS,CMRt,"central medullary reticular group, left",1112999,99,140,111,-5.277395558,-39.57784074,-58.63446746,10021,,,,-6.5,-21,-44,0,
8822,9593,93,BS,CMRt,"central medullary reticular group, right",1112998,91,140,112,4.025824704,-39.71973876,-58.35732033,10021,,,,1.5,-22,-44,0,
8830,9614,93,BS,LMRt,"lateral medullary reticular group, left",1112821,101,140,110,-7.728275217,-38.7850626,-58.63262478,10021,,,,-8.5,-20,-44,0,
8743,9619,93,BS,LMRt,"lateral medullary reticular group, right",1112820,90,140,109,4.709938858,-36.76744536,-58.74142966,10021,,,,2.5,-19,-44,0,
8751,9677,93,BS,Sp5,"spinal trigeminal nucleus, left",1112673,101,140,114,-7.296364641,-42.85736137,-57.99185861,10021,,,,-8.5,-24,-44,0,
8759,9684,93,BS,Sp5,"spinal trigeminal nucleus, right",1112672,88,140,114,7.823940414652929,-41.53694636,-58.11307779,10021,,,,4.5,-24,-44,0,
8885,9520,93,BS,Arc,"arcuate nucleus of medulla, left",1111883,98,138,105,-4.437226426,-33.35782255,-57.59286792,10021,,,,-5.5,-15,-42,0,
8893,9543,93,BS,Cu,"cuneate nucleus, left",1113873,101,136,117,-7.597529935,-45.27164985,-53.63427159,10021,,,,-8.5,-27,-40,0,
8909,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",1112155,97,136,116,-2.922738896,-44.01019355,-53.83768939,10021,,,,-4.5,-26,-40,0,
8925,9558,93,BS,12,"hypoglossal nucleus, left",1112153,96,136,115,-1.894034754,-42.95937823,-53.80868151,10021,,,,-3.5,-25,-40,0,
8838,9559,93,BS,12,"hypoglossal nucleus, right",1112154,94,136,114,0.333223214,-41.74711608,-53.7360734,10021,,,,-1.5,-24,-40,0,
8846,9561,93,BS,IO,"inferior olivary complex, left",1113176,98,137,109,-4.483743046,-37.26081688,-55.36004784,10021,,,,-5.5,-19,-41,0,
8854,9565,93,BS,IO,"inferior olivary complex, right",1113175,93,137,109,1.3451932157241595,-36.62722629,-55.41710052,10021,,,,-0.5,-19,-41,0,
8862,9598,93,BS,GiRt,"gigantocellular group, left",1112871,98,137,114,-4.158390495,-42.21620214,-54.98119229,10021,,,,-5.5,-24,-41,0,
8870,9604,93,BS,GiRt,"gigantocellular group, right",1112872,94,137,113,0.322133576,-40.76898407,-55.00101803,10021,,,,-1.5,-23,-41,0,
8878,9614,93,BS,LMRt,"lateral medullary reticular group, left",1113570,101,137,113,-7.659730292,-41.57105296,-54.52291928,10021,,,,-8.5,-23,-41,0,
8902,9684,93,BS,Sp5,"spinal trigeminal nucleus, right",1113517,89,137,113,6.610504924824669,-40.38283733,-54.86126063,10021,,,,3.5,-23,-41,0,
8910,9698,93,BS,8Ve,"vestibular nuclei, left",1113869,100,136,119,-6.277713077,-47.12636121,-53.84619612,10021,,,,-7.5,-29,-40,0,
8918,9703,93,BS,8Ve,"vestibular nuclei, right",1113872,91,136,116,4.3962681332570686,-43.60651958,-53.63077352,10021,,,,1.5,-26,-40,0,
8926,9619,93,BS,LMRt,"lateral medullary reticular group, right",1113569,90,137,111,5.133135893,-38.32418867,-55.11049302,10021,,,,2.5,-21,-41,0,
8839,9589,93,BS,CMRt,"central medullary reticular group, left",1113712,99,137,114,-5.296594673,-42.31114444,-54.91238077,10021,,,,-6.5,-24,-41,0,
8847,9593,93,BS,CMRt,"central medullary reticular group, right",1113711,92,137,113,2.8687116814999403,-40.53133334,-54.94768636,10021,,,,0.5,-23,-41,0,
8855,9555,93,BS,Gr,"gracile nucleus, left",1113874,98,136,118,-3.911839523,-46.00802097,-53.87333421,10021,,,,-5.5,-28,-40,0,
8863,9556,93,BS,Gr,"gracile nucleus, right",1113876,91,136,117,4.458640435,-44.69471125,-53.64454657,10021,,,,1.5,-27,-40,0,
8871,9520,93,BS,Arc,"arcuate nucleus of medulla, left",1112855,96,135,105,-2.689348736,-32.96682751,-53.15137762,10021,,,,-3.5,-15,-39,0,
8879,9529,93,BS,8Co,"cochlear nuclei, left",1114157,105,133,116,-12.35133507,-44.08083328,-48.91658282,10021,,,,-12.5,-26,-37,0,
8887,9546,93,BS,10,"dorsal motor nucleus of the vagus, left",1112291,96,133,117,-1.911114141,-44.70972476,-50.3496882,10021,,,,-3.5,-27,-37,0,
8895,9547,93,BS,10,"dorsal motor nucleus of the vagus, right",1112294,91,133,115,4.377941348,-42.47615264,-49.65232805,10021,,,,1.5,-25,-37,0,
8888,9544,93,BS,Cu,"cuneate nucleus, right",1114116,87,133,115,8.740154087,-42.26387453,-50.04078002,10021,,,,5.5,-25,-37,0,
8896,9558,93,BS,12,"hypoglossal nucleus, left",1112903,95,133,116,-0.836003071,-43.72847551,-50.16171586,10021,,,,-2.5,-26,-37,0,
8904,9559,93,BS,12,"hypoglossal nucleus, right",1112343,94,133,114,0.343679592,-41.66424789,-49.90581757,10021,,,,-1.5,-24,-37,0,
4618,4040,6,CX,trIFG,"inferior frontal gyrus, triangular part, right",983521,50,90,40,52.23192160800771,39.30484716,-7.002695972,10021,4035,CTX,inferior frontal gyrus,42.5,50,6,11603,0.647539
8365,4034,8,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",992896,57,67,53,41.34656084,25.68912033,22.08293476,10021,4028,CTX,middle frontal gyrus,35.5,37,29,18788,-0.394237
4812,4145,18,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",997605,43,85,126,58.62841653,-47.13851563,10.28541312,10021,4140,CTX,middle temporal gyrus,49.5,-36,11,15921,-0.976053
8373,4226,14,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",998543,87,59,84,6.873374863,-10.45123483,38.03276049,10021,4221,CTX,"cingulate gyrus, frontal part",5.5,6,37,2170,-1.15887
8403,4740,75,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110909,131,128,150,-40.20945758,-80.15497568,-42.72224819,10021,,,,-38.5,-60,-32,0,
5109,4155,16,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",1011606,37,109,111,66.72767084,-37.81644487,-24.34657906,10021,4147,CTX,inferior temporal gyrus,55.5,-21,-13,22145,1.885878
5125,4163,16,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",1013982,70,110,111,29.04770113,-39.03256798,-23.11622407,10021,4156,CTX,fusiform gyrus,22.5,-21,-14,22922,-0.17869
5166,4203,22,CX,OTG-s,"occipito-temporal gyrus, right, superior bank of gyrus",1011582,68,108,149,30.276304180636306,-77.18393268,-19.26352174,10021,4198,CTX,occipito-temporal gyrus,24.5,-59,-12,24282,-1.057735
5210,4158,12,CX,FuG-its,"fusiform gyrus, left, bank of the its",994881,128,116,86,-41.40444943,-13.36883375,-33.04106689,10021,4156,CTX,fusiform gyrus,-35.5,4,-20,22554,-0.036308
8381,4773,63,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110921,59,135,123,39.07866373281279,-49.45482976,-50.69279089,10021,,,,33.5,-33,-39,0,
8389,4773,63,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110922,59,131,128,40.49063134,-56.33001452,-47.35316675,10021,,,,33.5,-38,-35,0,
8445,4774,64,CB,He-VIIB,"VIIB, right, lateral hemisphere",1110846,65,138,131,34.25757657,-59.34739067,-55.26138906,10021,,,,27.5,-41,-42,0,
8358,4775,64,CB,He-VIIIA,"VIIIA, right, lateral hemisphere",1110849,65,141,140,34.54827239,-70.00968733,-58.76714933,10021,,,,27.5,-50,-45,0,
8366,4775,64,CB,He-VIIIA,"VIIIA, right, lateral hemisphere",1110848,65,144,130,33.0363382,-59.53652251,-60.53917654,10021,,,,27.5,-40,-48,0,
8429,4771,64,CB,He-VI,"VI, right, lateral hemisphere",1110860,65,115,109,35.446163406701004,-36.45547002,-27.80820474,10021,,,,27.5,-19,-19,0,
8437,4771,64,CB,He-VI,"VI, right, lateral hemisphere",1110861,65,112,122,36.16953812,-49.86663117,-25.4018947,10021,,,,27.5,-32,-16,0,
8397,4772,64,CB,He-Crus I,"Crus I, right, lateral hemisphere",1110834,65,123,153,32.06792936,-82.82772392,-36.66946782,10021,,,,27.5,-63,-27,0,
8405,4773,64,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110836,65,128,146,32.75304345,-75.78733198,-43.26340068,10021,,,,27.5,-56,-32,0,
8413,4772,64,CB,He-Crus I,"Crus I, right, lateral hemisphere",1110835,66,114,145,30.51519575,-71.94131133,-25.77384779,10021,,,,26.5,-55,-18,0,
8421,4773,64,CB,He-Crus II,"Crus II, right, lateral hemisphere",1110837,65,132,151,32.363863364133394,-81.68655316,-47.29986343,10021,,,,27.5,-61,-36,0,
8391,4752,67,CB,PV-IV,"IV, right, paravermis",1110008,82,110,111,14.95979999,-36.24248723,-24.29550779,10021,,,,10.5,-21,-14,0,
8399,4753,67,CB,PV-V,"V, right, paravermis",1110011,82,105,126,16.93840034,-50.8163226,-16.31093674,10021,,,,10.5,-36,-9,0,
8407,4752,67,CB,PV-IV,"IV, right, paravermis",1110045,82,115,112,14.76092639,-37.69648961,-30.19888492,10021,,,,10.5,-22,-19,0,
8415,4753,67,CB,PV-V,"V, right, paravermis",1110046,82,107,115,14.92673827,-39.69824595,-20.34723296,10021,,,,10.5,-25,-11,0,
8438,4759,67,CB,PV-VIIIA,"VIIIA, right, paravermis",1110031,83,136,147,13.62494871,-75.16346922,-53.14885816,10021,,,,9.5,-57,-40,0,
8359,4761,67,CB,PV-IX,"IX, right, paravermis",1110029,83,133,129,14.34293913,-56.54920823,-49.85385391,10021,,,,9.5,-39,-37,0,
8367,4759,67,CB,PV-VIIIA,"VIIIA, right, paravermis",1110034,83,139,139,13.70330339,-67.75902189,-55.1728518,10021,,,,9.5,-49,-43,0,
8375,4760,67,CB,PV-VIIIB,"VIIIB, right, paravermis",1110033,83,132,133,14.41768557,-61.10799057,-48.49181576,10021,,,,9.5,-43,-36,0,
8383,4761,67,CB,PV-IX,"IX, right, paravermis",1110032,82,133,129,15.50490335,-56.63399454,-49.74160984,10021,,,,10.5,-39,-37,0,
8374,4755,67,CB,PV-VI,"VI, right, paravermis",1110055,82,111,138,16.28646363,-66.6817382,-23.61585841,10021,,,,10.5,-48,-15,0,
8382,4756,67,CB,PV-Crus I,"Crus I, right, paravermis",1110052,82,117,159,13.85164278,-88.10093505,-28.28940795,10021,,,,10.5,-69,-21,0,
8390,4757,67,CB,PV-Crus II,"Crus II, right, paravermis",1110051,83,129,156,12.28348795,-85.73466423,-43.79378184,10021,,,,9.5,-66,-33,0,
8398,4758,67,CB,PV-VIIB,"VIIB, right, paravermis",1110050,83,130,154,12.3046308,-83.81308521,-45.4293832,10021,,,,9.5,-64,-34,0,
8406,4755,67,CB,PV-VI,"VI, right, paravermis",1110056,82,111,149,16.138970634360398,-79.03822054,-24.10875479,10021,,,,10.5,-59,-15,0,
8414,4756,67,CB,PV-Crus I,"Crus I, right, paravermis",1110054,82,114,152,15.427073971517697,-81.59001641,-26.89016485,10021,,,,10.5,-62,-18,0,
8422,4757,67,CB,PV-Crus II,"Crus II, right, paravermis",1110053,82,123,148,14.55816786,-78.18424021,-37.74376446,10021,,,,10.5,-58,-27,0,
8430,4758,67,CB,PV-VIIB,"VIIB, right, paravermis",1110049,83,132,152,12.60826171,-81.35515696,-48.35134939,10021,,,,9.5,-62,-36,0,
8410,4720,71,CB,PV-V,"V, left, paravermis",1110775,104,107,125,-14.70333947,-51.15696938,-18.57765994,10021,,,,-11.5,-35,-11,0,
8418,4720,71,CB,PV-V,"V, left, paravermis",1110776,104,101,134,-13.04694066,-61.72430695,-12.38749411,10021,,,,-11.5,-44,-5,0,
8378,4722,71,CB,PV-VI,"VI, left, paravermis",1110769,104,107,149,-11.32624932,-78.17928307,-19.51225631,10021,,,,-11.5,-59,-11,0,
8386,4723,71,CB,PV-Crus I,"Crus I, left, paravermis",1110771,104,117,157,-10.17586239,-85.82946759,-30.15338419,10021,,,,-11.5,-67,-21,0,
8394,4722,71,CB,PV-VI,"VI, left, paravermis",1110770,104,107,142,-11.54933266,-70.03037468,-20.3150271,10021,,,,-11.5,-52,-11,0,
8402,4723,71,CB,PV-Crus I,"Crus I, left, paravermis",1110772,104,110,160,-9.252907573,-89.27822966,-22.18508881,10021,,,,-11.5,-70,-14,0,
8433,4728,71,CB,PV-IX,"IX, left, paravermis",1110763,104,134,127,-11.45313621,-54.930331,-51.87806611,10021,,,,-11.5,-37,-38,0,
8441,4730,71,CB,PV-X,"X, left, paravermis",1110765,104,128,121,-10.83333358,-48.09070214,-44.30960031,10021,,,,-11.5,-31,-32,0,
8449,4727,71,CB,PV-VIIIB,"VIIIB, left, paravermis",1110759,104,138,129,-10.72885689,-57.02614149,-56.13012754,10021,,,,-11.5,-39,-42,0,
8362,4728,71,CB,PV-IX,"IX, left, paravermis",1110764,104,132,127,-11.66438767,-54.75240987,-49.53560861,10021,,,,-11.5,-37,-36,0,
8370,4730,71,CB,PV-X,"X, left, paravermis",1110766,105,121,115,-10.67689212,-41.45278888,-36.49533129,10021,,,,-12.5,-25,-25,0,
8393,4725,71,CB,PV-VIIB,"VIIB, left, paravermis",1110753,104,133,152,-10.29540666,-80.5725488,-50.51930673,10021,,,,-11.5,-62,-37,0,
8401,4726,71,CB,PV-VIIIA,"VIIIA, left, paravermis",1110755,104,136,146,-10.94904572,-74.83549278,-53.73568335,10021,,,,-11.5,-56,-40,0,
8409,4725,71,CB,PV-VIIB,"VIIB, left, paravermis",1110754,104,126,146,-11.51773144,-75.64570385,-41.94486027,10021,,,,-11.5,-56,-30,0,
8417,4726,71,CB,PV-VIIIA,"VIIIA, left, paravermis",1110756,104,135,140,-10.22835525,-69.40256596,-52.71308859,10021,,,,-11.5,-50,-39,0,
8371,4738,74,CB,He-VI,"VI, left, lateral hemisphere",1110881,124,110,134,-33.69288821,-61.33081347,-21.33832158,10021,,,,-31.5,-44,-14,0,
8379,4741,74,CB,He-VIIB,"VIIB, left, lateral hemisphere",1110897,123,137,124,-33.27900193,-51.52672805,-52.29817965,10021,,,,-30.5,-34,-41,0,
8387,4741,74,CB,He-VIIB,"VIIB, left, lateral hemisphere",1110898,123,140,126,-32.47105414,-54.06306729,-54.80422783,10021,,,,-30.5,-36,-44,0,
8426,4739,74,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110868,124,114,146,-34.27463733,-74.48059224,-27.47498107,10021,,,,-31.5,-56,-18,0,
8434,4740,74,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110870,123,141,138,-30.74440361,-67.23555791,-60.00983567,10021,,,,-30.5,-48,-45,0,
8442,4739,74,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110869,123,126,149,-30.65685887,-78.09550302,-41.05241981,10021,,,,-30.5,-59,-30,0,
8450,4740,74,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110872,123,132,129,-33.53413256,-56.89221241,-48.21582522,10021,,,,-30.5,-39,-36,0,
8411,4739,75,CB,He-Crus I,"Crus I, left, lateral hemisphere",1110911,134,125,115,-45.35261204,-43.50513855,-38.26429485,10021,,,,-41.5,-25,-29,0,
8419,4740,75,CB,He-Crus II,"Crus II, left, lateral hemisphere",1110910,133,133,117,-42.41206266,-45.49072152,-46.18066879,10021,,,,-40.5,-27,-37,0,
4905,4034,10,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",978308,49,62,66,49.0033212,13.14780785,33.34319444,10021,4028,CTX,middle frontal gyrus,43.5,24,34,18953,-1.717315
4913,4891,2,CX,FPi,"frontal pole, left, inferior aspect",983172,101,95,18,-7.737001481,61.13611345,-15.54260911,10021,4888,CTX,frontal pole,-8.5,72,1,20999,0.766866
4873,4034,12,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",992761,56,50,79,41.018299511143496,-0.687629731,48.76960505,10021,4028,CTX,middle frontal gyrus,36.5,11,46,30815,-0.25939
4897,4073,18,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",997594,95,38,111,-1.510108299,-34.47633679,61.09275876,10021,4071,CTX,"paracentral lobule, anterior part",-2.5,-21,58,4279,-0.594937
4803,4088,18,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",997581,98,27,113,-6.310605545,-36.84362624,75.17787194,10021,4085,CTX,postcentral gyrus,-5.5,-23,69,3939,0.275294
4811,4101,18,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",997575,82,24,116,14.638195810754302,-44.98638073,80.6869649,10021,4096,CTX,superior parietal lobule,10.5,-26,72,3693,2.324578
4819,4124,18,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",997576,82,57,113,14.18321509,-39.92418767,44.069407340967295,10021,4118,CTX,precuneus,10.5,-23,39,3863,-0.179477
4827,4230,18,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",997596,101,57,109,-7.728282582,-36.33010609,39.84957467984179,10021,4228,CTX,"cingulate gyrus, parietal part",-8.5,-19,39,3856,-0.494396
4835,4233,18,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",997577,83,59,113,12.87811231,-39.315336,41.36304899,10021,4228,CTX,"cingulate gyrus, parietal part",9.5,-23,37,3908,-0.429785
4843,4234,18,CX,CgGp-i,"cingulate gyrus, parietal part, right, inferior bank of gyrus",997578,85,62,113,11.10014713,-38.86890897,37.36059321,10021,4228,CTX,"cingulate gyrus, parietal part",7.5,-23,34,3544,-0.864141
4859,4240,18,CX,CgGr-s,"cingulate gyrus, retrosplenial part, right, superior bank of gyrus",997579,87,64,113,9.046627445,-38.65942744,34.02497325,10021,4235,CTX,"cingulate gyrus, retrosplenial part",5.5,-23,32,3372,0.179246
4867,4241,18,CX,CgGr-i,"cingulate gyrus, retrosplenial part, right, inferior bank of gyrus",997580,92,70,113,0.546402858,-38.7484795,24.75469379,10021,4235,CTX,"cingulate gyrus, retrosplenial part",0.5,-23,26,345,0.33947
4813,4143,18,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",997661,151,94,131,-63.3424299,-59.56721109,-0.010868192,10021,4140,CTX,middle temporal gyrus,-58.5,-41,2,15043,2.123172
4821,4200,18,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",997659,123,98,131,-35.16022279,-60.90121944,-9.357374505,10021,4198,CTX,occipito-temporal gyrus,-30.5,-41,-2,24586,-0.34185
4829,4201,18,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",997660,135,105,131,-45.98963222,-59.70631838,-15.01905906,10021,4198,CTX,occipito-temporal gyrus,-42.5,-41,-9,24242,0.875156
4837,4143,18,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",997662,152,92,130,-64.52544115,-58.20753283,3.056472142,10021,4140,CTX,middle temporal gyrus,-59.5,-40,4,15043,2.739091
4868,4146,18,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",997651,43,107,127,60.56200861,-53.89161093,-18.50546699,10021,4140,CTX,middle temporal gyrus,49.5,-37,-11,23361,-0.213065
4876,4153,18,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",997643,53,108,127,50.16056021015429,-54.49913017,-20.5710657,10021,4147,CTX,inferior temporal gyrus,39.5,-37,-12,23791,-0.804964
4884,4196,18,CX,LiG-pest,"lingual gyrus, right, peristriate",997640,71,99,125,29.72695869,-49.9571679,-8.825778846,10021,4191,CTX,lingual gyrus,21.5,-35,-3,8,0.398195
4892,4204,18,CX,OTG-i,"occipito-temporal gyrus, right, inferior bank of gyrus",997641,68,101,125,32.81641939,-50.08474887,-11.11083411,10021,4198,CTX,occipito-temporal gyrus,24.5,-35,-5,23084,-0.77835
